loan_id,cust_id,loan_status,outstanding_amt
1116,89312,Defaulted,42189
1117,38744,Defaulted,7835
1118,75606,Active,25283
1119,2729,Active,22867
1120,52931,Active,13565
1121,43052,Defaulted,12807
1122,50567,Defaulted,29789
1123,14323,Active,7808
1124,29394,Active,4097
1125,51486,Active,3070
1126,49069,Active,1108
1127,44849,Closed,43792
1128,40462,Closed,20156
1129,27985,Active,19368
1130,40414,Closed,6280
1131,8718,Defaulted,7547
1132,20627,Active,36959
1133,60195,Defaulted,10156
1134,3414,Closed,48745
1135,92762,Active,16662
1136,52847,Defaulted,40405
1137,68426,Active,7216
1138,93657,Defaulted,48918
1139,14467,Closed,39333
1140,55713,Defaulted,26874
1141,72194,Defaulted,5024
1142,61901,Defaulted,26590
1143,74308,Active,28897
1144,6699,Active,29652
1145,88761,Closed,48626
1146,65160,Defaulted,40338
1147,79203,Defaulted,37270
1148,14172,Defaulted,19862
1149,89799,Defaulted,1039
1150,64133,Active,34231
1151,84438,Active,45621
1152,81889,Defaulted,37749
1153,8211,Active,18294
1154,58057,Closed,47404
1155,80919,Active,33477
1156,47349,Defaulted,40478
1157,65394,Defaulted,10067
1158,99318,Defaulted,27918
1159,95837,Active,21940
1160,59922,Active,27431
1161,45493,Defaulted,27481
1162,84482,Defaulted,43601
1163,54341,Active,12420
1164,85129,Closed,6991
1165,22345,Defaulted,19036
1166,19128,Closed,44618
1167,42527,Defaulted,5019
1168,84011,Defaulted,30720
1169,29072,Defaulted,30368
1170,33356,Active,33201
1171,11630,Defaulted,24512
1172,44639,Closed,16173
1173,88993,Closed,10011
1174,70138,Closed,35332
1175,52053,Active,6529
1176,26175,Defaulted,9361
1177,51206,Defaulted,34620
1178,97693,Active,43461
1179,86562,Active,23731
1180,2321,Closed,6078
1181,78540,Closed,37667
1182,99055,Active,43500
1183,62465,Closed,27138
1184,14759,Closed,6020
1185,10405,Closed,21997
1186,17648,Active,16491
1187,7456,Closed,33176
1188,97673,Defaulted,16748
1189,39403,Defaulted,25487
1190,55356,Defaulted,32841
1191,13457,Active,36564
1192,94796,Closed,25320
1193,20991,Active,49490
1194,53964,Closed,49158
1195,51259,Defaulted,33202
1196,38838,Closed,34617
1197,5479,Defaulted,33297
1198,85027,Defaulted,5976
1199,93031,Active,26453
1200,98432,Closed,25653
1201,34931,Defaulted,49229
1202,69996,Closed,16512
1203,93776,Defaulted,6004
1204,76606,Defaulted,24180
1205,16408,Defaulted,3003
1206,50421,Defaulted,41647
1207,4459,Closed,23233
1208,81669,Defaulted,45139
1209,73088,Closed,1024
1210,37717,Active,41254
1211,17202,Active,23123
1212,39713,Defaulted,21122
1213,62840,Active,14891
1214,10249,Closed,27865
1215,37149,Closed,31328
1216,309,Closed,14830
1217,68666,Closed,22033
1218,65394,Active,45272
1219,70069,Active,2163
1220,53818,Active,18099
1221,29235,Closed,23983
1222,5064,Defaulted,42445
1223,42175,Closed,43210
1224,74217,Defaulted,3174
1225,83791,Active,11876
1226,88963,Closed,43104
1227,64411,Defaulted,21742
1228,49292,Defaulted,40533
1229,8608,Closed,25292
1230,92678,Active,29719
1231,66512,Closed,40235
1232,35994,Closed,22550
1233,22137,Defaulted,38374
1234,59723,Closed,33667
1235,44852,Closed,10155
1236,13423,Closed,24700
1237,57864,Active,44103
1238,43899,Closed,14300
1239,59042,Closed,38444
1240,32945,Defaulted,48322
1241,88872,Closed,3609
1242,74736,Closed,24568
1243,52515,Closed,49951
1244,87737,Active,42984
1245,24189,Closed,40307
1246,58746,Defaulted,40517
1247,37395,Closed,29987
1248,33016,Active,43882
1249,73462,Closed,21914
1250,11391,Closed,5375
1251,4949,Defaulted,22261
1252,16633,Active,19924
1253,26878,Active,12219
1254,99708,Defaulted,36913
1255,17490,Closed,17137
1256,63066,Active,38058
1257,83039,Defaulted,15606
1258,32768,Defaulted,13016
1259,12616,Defaulted,38100
1260,14190,Active,18046
1261,28323,Defaulted,41706
1262,14245,Defaulted,36194
1263,83117,Active,34240
1264,43794,Closed,15458
1265,83111,Closed,29485
1266,31833,Closed,16403
1267,44507,Active,7698
1268,68497,Defaulted,46313
1269,42051,Defaulted,18538
1270,53586,Defaulted,33112
1271,6684,Closed,28202
1272,54118,Closed,27795
1273,5504,Defaulted,8137
1274,65348,Closed,34638
1275,76320,Defaulted,6510
1276,12494,Defaulted,11823
1277,30515,Defaulted,42896
1278,64001,Defaulted,43859
1279,51963,Active,18350
1280,58855,Active,44952
1281,76785,Closed,6542
1282,15440,Defaulted,6733
1283,90186,Active,42678
1284,80360,Closed,26244
1285,49820,Active,18455
1286,21204,Active,20739
1287,30679,Active,23653
1288,13317,Active,29819
1289,28498,Defaulted,2961
1290,2868,Defaulted,2419
1291,91767,Closed,4537
1292,20263,Defaulted,6011
1293,52934,Active,3716
1294,36093,Active,26993
1295,62025,Closed,25317
1296,89903,Active,42170
1297,32928,Defaulted,33301
1298,43329,Closed,8800
1299,34489,Closed,28060
1300,27410,Closed,10502
1301,62072,Closed,4910
1302,42582,Defaulted,36390
1303,43939,Active,15160
1304,48913,Closed,22871
1305,8416,Defaulted,49124
1306,21822,Active,37726
1307,69595,Closed,29416
1308,99940,Defaulted,43540
1309,62934,Active,12611
1310,5222,Defaulted,25844
1311,22764,Active,15294
1312,67901,Closed,46791
1313,87537,Closed,44764
1314,27268,Active,20610
1315,94767,Closed,23521
1316,1181,Active,18827
1317,43738,Closed,41951
1318,43262,Closed,40532
1319,97175,Defaulted,45778
1320,56688,Closed,43016
1321,39267,Closed,29336
1322,48920,Defaulted,10381
1323,89380,Defaulted,4515
1324,42148,Defaulted,39580
1325,20443,Active,31532
1326,47820,Closed,4986
1327,27140,Closed,22706
1328,1358,Active,15770
1329,50574,Active,29538
1330,2490,Defaulted,37980
1331,26738,Active,17807
1332,7045,Defaulted,43528
1333,10031,Defaulted,16718
1334,52068,Active,23399
1335,90808,Defaulted,5424
1336,29862,Active,9767
1337,35309,Defaulted,10708
1338,44720,Defaulted,47135
1339,76088,Closed,24515
1340,63400,Closed,47804
1341,13505,Defaulted,25532
1342,46298,Defaulted,46134
1343,50758,Closed,12885
1344,31255,Closed,22532
1345,27495,Defaulted,5429
1346,55754,Closed,27320
1347,9995,Active,39519
1348,10756,Active,18433
1349,91861,Defaulted,45807
1350,62381,Closed,23137
1351,64233,Defaulted,3255
1352,14360,Closed,3886
1353,79826,Closed,37862
1354,72705,Active,11510
1355,78526,Defaulted,27925
1356,89277,Defaulted,28594
1357,46968,Closed,36333
1358,93365,Active,8818
1359,59623,Defaulted,5910
1360,91345,Closed,42796
1361,94783,Closed,41655
1362,99346,Active,30578
1363,71608,Active,39393
1364,59991,Closed,34134
1365,25208,Active,5549
1366,90591,Active,23004
1367,62469,Active,37703
1368,76826,Active,20036
1369,38205,Active,47322
1370,2221,Active,26593
1371,17917,Defaulted,18535
1372,9994,Active,26227
1373,99585,Defaulted,7722
1374,82833,Active,30414
1375,15648,Closed,35325
1376,7632,Defaulted,26298
1377,60517,Active,24794
1378,80264,Closed,19332
1379,49629,Defaulted,8244
1380,50030,Active,40507
1381,46703,Closed,32762
1382,35927,Active,34969
1383,21732,Defaulted,22056
1384,55738,Defaulted,31240
1385,82508,Defaulted,1044
1386,10285,Defaulted,7604
1387,15680,Defaulted,29521
1388,85511,Closed,40259
1389,81995,Defaulted,6437
1390,9142,Active,9165
1391,9069,Defaulted,49268
1392,16035,Closed,31304
1393,12418,Active,38955
1394,98496,Active,10599
1395,62660,Closed,34409
1396,31140,Active,28630
1397,18704,Closed,7998
1398,70591,Closed,20590
1399,25129,Closed,6948
1400,94163,Active,35151
1401,23914,Active,3771
1402,8853,Closed,47769
1403,74843,Defaulted,21413
1404,49850,Closed,20056
1405,53885,Active,22968
1406,46344,Active,28911
1407,24972,Defaulted,18870
1408,62049,Defaulted,46856
1409,32096,Defaulted,38196
1410,77805,Closed,36899
1411,23276,Active,48477
1412,56765,Active,45377
1413,4999,Active,22871
1414,36310,Defaulted,39692
1415,70246,Closed,34667
1416,47525,Active,18475
1417,98466,Closed,21581
1418,73857,Active,20340
1419,13849,Closed,26327
1420,14839,Defaulted,8128
1421,3818,Active,19949
1422,26389,Defaulted,49415
1423,93792,Closed,9220
1424,59615,Active,11927
1425,62027,Closed,36994
1426,67578,Active,34771
1427,89468,Closed,13468
1428,25734,Defaulted,26041
1429,22021,Active,40285
1430,30739,Active,41899
1431,62945,Active,5054
1432,80622,Closed,48219
1433,58027,Active,39707
1434,11430,Defaulted,38446
1435,90238,Closed,13040
1436,42160,Active,15867
1437,24698,Defaulted,23811
1438,17806,Closed,43200
1439,69001,Closed,24570
1440,35359,Defaulted,15263
1441,27933,Defaulted,44350
1442,50846,Defaulted,43353
1443,11010,Closed,5670
1444,26601,Closed,24519
1445,2418,Closed,23383
1446,9901,Closed,44022
1447,77006,Defaulted,12447
1448,39862,Closed,23863
1449,64759,Closed,21614
1450,96273,Active,13063
1451,47689,Closed,38070
1452,95629,Closed,7050
1453,41483,Closed,22116
1454,92484,Closed,12874
1455,20203,Active,24930
1456,51760,Active,41774
1457,7677,Closed,47330
1458,80301,Active,7505
1459,49006,Defaulted,42679
1460,94057,Closed,40089
1461,99263,Active,11366
1462,96449,Defaulted,8298
1463,4303,Active,48114
1464,30809,Active,20850
1465,28320,Defaulted,31328
1466,68742,Active,6381
1467,25140,Closed,11574
1468,72239,Closed,48129
1469,22017,Closed,1758
1470,82375,Active,43064
1471,26923,Defaulted,23828
1472,72941,Active,33786
1473,15531,Closed,13369
1474,63432,Defaulted,22208
1475,25712,Defaulted,19458
1476,65711,Defaulted,5844
1477,89670,Defaulted,22776
1478,77968,Active,31737
1479,82028,Defaulted,10944
1480,43731,Closed,40379
1481,88994,Active,3791
1482,28838,Closed,4552
1483,94473,Defaulted,44865
1484,17833,Defaulted,47013
1485,44788,Active,48780
1486,84581,Closed,11944
1487,25772,Closed,45317
1488,44619,Defaulted,7811
1489,66549,Active,13498
1490,733,Defaulted,28415
1491,88750,Defaulted,14788
1492,61997,Defaulted,26028
1493,47353,Active,9089
1494,9612,Closed,37984
1495,41984,Closed,2902
1496,41178,Closed,1865
1497,40869,Active,24937
1498,43460,Defaulted,24833
1499,71380,Closed,14544
1500,89318,Defaulted,30370
1501,75261,Closed,29055
1502,28799,Active,23150
1503,33714,Defaulted,4563
1504,30211,Active,8492
1505,79238,Defaulted,13100
1506,79837,Closed,12853
1507,5198,Closed,45871
1508,95375,Closed,24976
1509,58001,Defaulted,6213
1510,21582,Defaulted,23206
1511,87093,Closed,49497
1512,36026,Closed,1545
1513,23787,Active,34692
1514,85472,Closed,3561
1515,28885,Closed,38719
1516,61579,Defaulted,5833
1517,38858,Closed,13692
1518,16052,Defaulted,24122
1519,81392,Closed,48906
1520,16292,Defaulted,42229
1521,71164,Active,11211
1522,40904,Active,45590
1523,25614,Closed,20620
1524,41547,Closed,33505
1525,81746,Active,29285
1526,55192,Active,43146
1527,99160,Closed,24737
1528,70223,Active,17626
1529,71,Defaulted,20502
1530,91126,Active,5203
1531,23366,Closed,1236
1532,62493,Active,39006
1533,99809,Closed,10793
1534,67407,Active,37871
1535,11909,Closed,26842
1536,82522,Closed,43111
1537,87190,Defaulted,25232
1538,29114,Defaulted,28853
1539,80364,Defaulted,8197
1540,10057,Active,44659
1541,54570,Active,11763
1542,41468,Closed,8283
1543,20880,Active,11175
1544,40014,Defaulted,39134
1545,20304,Defaulted,47680
1546,98870,Defaulted,48202
1547,1398,Defaulted,14375
1548,35453,Active,47297
1549,54163,Active,47414
1550,16887,Active,19519
1551,44401,Active,10623
1552,29548,Defaulted,44098
1553,23476,Closed,11680
1554,77915,Closed,16148
1555,71849,Defaulted,45548
1556,24731,Defaulted,26413
1557,63449,Active,19390
1558,50537,Closed,37732
1559,15392,Active,2324
1560,60323,Defaulted,21103
1561,63909,Active,24609
1562,54915,Defaulted,9068
1563,2035,Defaulted,28764
1564,4042,Defaulted,48109
1565,27925,Defaulted,48626
1566,16234,Defaulted,38949
1567,12656,Closed,18743
1568,45827,Defaulted,39084
1569,59586,Closed,33537
1570,11617,Defaulted,44068
1571,25459,Active,14789
1572,5092,Defaulted,44802
1573,89824,Defaulted,14275
1574,97112,Defaulted,16413
1575,73704,Closed,6745
1576,87125,Defaulted,2849
1577,55095,Closed,32454
1578,97339,Defaulted,39338
1579,47172,Closed,18940
1580,18957,Defaulted,43604
1581,4111,Active,26932
1582,18119,Defaulted,35405
1583,6630,Defaulted,36798
1584,13750,Defaulted,45008
1585,12080,Defaulted,41615
1586,17755,Defaulted,46439
1587,27450,Active,31796
1588,82748,Active,38500
1589,65667,Active,44782
1590,22971,Active,16553
1591,75010,Active,40598
1592,18898,Defaulted,30646
1593,99133,Closed,11797
1594,13839,Active,32370
1595,87837,Closed,3157
1596,35444,Closed,29551
1597,68003,Defaulted,5375
1598,99786,Defaulted,3443
1599,66710,Closed,10060
1600,23868,Defaulted,15413
1601,77997,Active,40208
1602,89249,Closed,49532
1603,99693,Closed,10690
1604,70961,Closed,9639
1605,92032,Closed,20650
1606,27148,Active,49922
1607,97392,Active,49482
1608,76986,Defaulted,8776
1609,64227,Defaulted,30471
1610,4505,Closed,21184
1611,79037,Closed,3518
1612,33407,Active,15571
1613,11277,Active,43823
1614,83842,Active,43164
1615,42645,Closed,2689
1616,36343,Defaulted,49241
1617,2327,Closed,37976
1618,69350,Defaulted,37243
1619,146,Active,17263
1620,77213,Active,47458
1621,62219,Active,6252
1622,34621,Closed,40456
1623,49615,Active,20967
1624,49162,Active,21830
1625,41611,Active,30865
1626,18300,Closed,32927
1627,93056,Defaulted,16477
1628,45923,Defaulted,2479
1629,75301,Closed,21261
1630,49823,Defaulted,29691
1631,74387,Active,4487
1632,24878,Defaulted,9821
1633,75206,Closed,10672
1634,46331,Active,37777
1635,41740,Defaulted,40359
1636,36226,Active,4890
1637,32642,Closed,46020
1638,613,Active,6648
1639,5079,Closed,20909
1640,57893,Closed,8454
1641,80003,Closed,17176
1642,16376,Closed,5682
1643,26844,Defaulted,42246
1644,10745,Defaulted,23957
1645,76485,Defaulted,41543
1646,353,Defaulted,42415
1647,44067,Active,45654
1648,92861,Defaulted,18325
1649,84903,Closed,46447
1650,36936,Defaulted,23382
1651,20865,Defaulted,6648
1652,96921,Closed,35391
1653,46949,Closed,7853
1654,71411,Closed,27627
1655,14923,Active,15075
1656,83398,Closed,18310
1657,30308,Active,8325
1658,63804,Defaulted,32668
1659,44623,Defaulted,19039
1660,63967,Defaulted,19333
1661,56365,Defaulted,39829
1662,18068,Closed,13327
1663,47899,Closed,5919
1664,41029,Defaulted,24604
1665,88400,Defaulted,10899
1666,55110,Closed,38154
1667,70902,Defaulted,24572
1668,91781,Defaulted,37492
1669,37281,Active,41450
1670,37458,Defaulted,24811
1671,63968,Active,5232
1672,10101,Defaulted,14227
1673,65945,Active,15647
1674,98454,Active,2301
1675,53624,Closed,7365
1676,92556,Closed,45468
1677,73570,Defaulted,24280
1678,26293,Defaulted,14788
1679,86712,Active,7407
1680,36559,Defaulted,19819
1681,80227,Active,39755
1682,91955,Active,9550
1683,89319,Active,30730
1684,66152,Closed,48809
1685,91983,Active,25898
1686,61359,Defaulted,47738
1687,88391,Closed,19426
1688,4346,Closed,13606
1689,44337,Defaulted,43669
1690,54030,Defaulted,46578
1691,22126,Defaulted,10851
1692,21203,Defaulted,8152
1693,21090,Active,19632
1694,21312,Active,25376
1695,8544,Defaulted,20029
1696,2773,Active,23263
1697,95335,Closed,39353
1698,48344,Closed,14456
1699,85990,Closed,40076
1700,59541,Closed,8115
1701,28597,Defaulted,1053
1702,89572,Defaulted,1318
1703,81357,Defaulted,46720
1704,79559,Active,41663
1705,16882,Closed,2665
1706,49635,Active,47066
1707,66568,Closed,10543
1708,44471,Closed,4934
1709,62635,Defaulted,34516
1710,41792,Closed,47433
1711,86530,Active,20760
1712,17839,Closed,7919
1713,22103,Active,42097
1714,82866,Active,5509
1715,34936,Active,13107
1716,93478,Active,43912
1717,74285,Defaulted,45079
1718,84048,Defaulted,19613
1719,41209,Closed,19378
1720,25662,Defaulted,27864
1721,37226,Defaulted,30835
1722,96468,Active,41849
1723,13757,Defaulted,8858
1724,23335,Active,32717
1725,67966,Active,8719
1726,5127,Active,4198
1727,63278,Closed,6382
1728,56190,Closed,24631
1729,79723,Defaulted,10367
1730,25723,Closed,26850
1731,56559,Closed,8953
1732,10529,Closed,20060
1733,15685,Defaulted,19712
1734,24383,Closed,8712
1735,13749,Active,37095
1736,9091,Closed,40252
1737,91030,Active,35568
1738,3123,Closed,49592
1739,38965,Defaulted,37023
1740,19297,Defaulted,7970
1741,86541,Active,1864
1742,55872,Closed,6600
1743,13093,Defaulted,14707
1744,95731,Closed,20157
1745,87912,Active,38562
1746,56019,Closed,49419
1747,31796,Active,8271
1748,78122,Defaulted,38000
1749,25444,Defaulted,10708
1750,24358,Active,2433
1751,10609,Active,21597
1752,29143,Active,46366
1753,23822,Active,6268
1754,93941,Closed,23832
1755,41624,Active,15562
1756,91068,Defaulted,33371
1757,71305,Closed,29827
1758,98408,Defaulted,35925
1759,91095,Defaulted,41666
1760,8314,Active,17635
1761,43043,Active,31827
1762,91710,Closed,11113
1763,74346,Closed,18472
1764,84164,Closed,11063
1765,81376,Active,10594
1766,6410,Closed,8203
1767,93854,Active,7893
1768,44531,Defaulted,14276
1769,90537,Closed,14648
1770,5525,Active,41347
1771,70449,Defaulted,44005
1772,91208,Closed,43832
1773,4596,Active,44782
1774,9388,Active,30275
1775,63112,Active,22169
1776,4987,Defaulted,21679
1777,67008,Defaulted,25477
1778,16411,Active,5322
1779,21666,Defaulted,32471
1780,67468,Defaulted,48482
1781,5106,Closed,11384
1782,58561,Defaulted,26834
1783,7378,Active,8413
1784,65928,Active,25990
1785,66096,Closed,48693
1786,84135,Defaulted,23174
1787,52053,Active,49694
1788,15628,Defaulted,2069
1789,48965,Active,42308
1790,64777,Defaulted,40466
1791,55502,Defaulted,19892
1792,51748,Defaulted,24234
1793,62539,Active,21354
1794,98412,Defaulted,44679
1795,54548,Active,8020
1796,35980,Defaulted,27860
1797,74503,Closed,48976
1798,13777,Defaulted,10115
1799,79776,Closed,20305
1800,8821,Active,26773
1801,45827,Closed,49634
1802,23654,Defaulted,21182
1803,90705,Active,48394
1804,12251,Defaulted,1203
1805,30917,Closed,24744
1806,60987,Defaulted,16514
1807,71617,Defaulted,17045
1808,11279,Closed,18678
1809,1616,Closed,46765
1810,35361,Active,26122
1811,18180,Closed,8778
1812,81740,Active,23492
1813,13008,Active,35630
1814,37211,Active,22534
1815,57490,Defaulted,17201
1816,63233,Closed,36472
1817,21506,Defaulted,45966
1818,96706,Defaulted,45816
1819,31440,Defaulted,8255
1820,26110,Closed,35308
1821,54835,Closed,48582
1822,68120,Defaulted,49722
1823,31533,Defaulted,5696
1824,49366,Active,2677
1825,23367,Active,36735
1826,23721,Closed,34250
1827,16130,Closed,4741
1828,35348,Defaulted,12508
1829,3712,Active,20917
1830,11938,Active,45586
1831,23445,Active,4296
1832,96271,Closed,11729
1833,68419,Active,2049
1834,9017,Active,11210
1835,48145,Defaulted,30121
1836,92871,Closed,29880
1837,91318,Active,27792
1838,27500,Closed,35625
1839,94195,Active,11464
1840,47241,Closed,26658
1841,50428,Active,45816
1842,83398,Defaulted,32338
1843,65284,Active,42244
1844,82910,Defaulted,30641
1845,60064,Defaulted,40210
1846,97238,Closed,12048
1847,51783,Closed,23021
1848,93423,Active,12350
1849,68466,Active,24422
1850,88448,Active,39564
1851,48321,Active,46461
1852,77580,Active,7152
1853,24978,Active,7170
1854,37101,Closed,44705
1855,18388,Defaulted,39038
1856,19096,Active,37836
1857,1614,Defaulted,33233
1858,58267,Closed,16710
1859,18274,Defaulted,36889
